group	x	y	clickSelects	showSelected1
5	-44.75	10.25	12	2850,0
20	-36.25	18.75	25	2850,0
20	-36.25	19.25	25	2850,0
20	-35.75	19.75	25	2850,0
20	-35.25	19.75	25	2850,0
20	-35.25	18.25	25	2850,0
20	-35.75	17.75	25	2850,0
20	-36.25	17.75	25	2850,0
20	-36.25	18.75	25	2850,0
24	-35.25	19.75	28	2850,0
24	-35.25	20.25	28	2850,0
24	-34.75	20.75	28	2850,0
24	-34.25	20.75	28	2850,0
24	-33.75	20.25	28	2850,0
24	-33.75	19.75	28	2850,0
24	-34.75	18.75	28	2850,0
24	-35.25	18.75	28	2850,0
24	-35.25	19.75	28	2850,0
7	1.75	5.75	14	2800,0
7	1.75	6.25	14	2800,0
7	4.75	9.25	14	2800,0
7	5.25	9.25	14	2800,0
7	5.25	8.75	14	2800,0
7	2.25	5.75	14	2800,0
7	1.75	5.75	14	2800,0
7	-44.75	9.25	14	2850,0
7	-44.75	9.75	14	2850,0
7	-42.25	12.25	14	2850,0
7	-41.75	12.25	14	2850,0
7	-41.75	11.75	14	2850,0
7	-44.25	9.25	14	2850,0
7	-44.75	9.25	14	2850,0
10	-3.25	-0.25	17	2800,0
10	-3.25	0.25	17	2800,0
10	-1.75	1.75	17	2800,0
10	-1.25	1.75	17	2800,0
10	-0.75	1.25	17	2800,0
10	-0.75	0.75	17	2800,0
10	-1.75	-0.25	17	2800,0
10	-3.25	-0.25	17	2800,0
4	-35.75	17.25	11	2850,0
4	-35.75	17.75	11	2850,0
4	-33.75	19.75	11	2850,0
4	-33.25	19.75	11	2850,0
4	-32.75	19.25	11	2850,0
4	-32.75	18.75	11	2850,0
4	-34.75	16.75	11	2850,0
4	-35.25	16.75	11	2850,0
4	-35.75	17.25	11	2850,0
11	-1.25	-0.25	18	2800,0
11	-1.25	0.25	18	2800,0
11	-0.75	0.75	18	2800,0
11	-0.25	0.75	18	2800,0
11	0.25	0.25	18	2800,0
11	0.25	-0.25	18	2800,0
11	-1.25	-0.25	18	2800,0
22	0.25	1.25	27	2800,0
22	0.25	1.75	27	2800,0
22	0.75	1.75	27	2800,0
22	1.25	1.25	27	2800,0
22	1.25	0.75	27	2800,0
22	0.75	0.75	27	2800,0
22	0.25	1.25	27	2800,0
23	1.75	-0.25	27	2800,0
23	1.75	0.25	27	2800,0
23	2.25	0.25	27	2800,0
23	2.25	-0.25	27	2800,0
23	1.75	-0.25	27	2800,0
31	0.75	1.75	34	2800,0
31	0.75	2.25	34	2800,0
31	3.25	4.75	34	2800,0
31	3.75	4.75	34	2800,0
31	4.25	4.25	34	2800,0
31	4.25	3.75	34	2800,0
31	1.75	1.25	34	2800,0
31	1.25	1.25	34	2800,0
31	0.75	1.75	34	2800,0
32	2.25	0.25	34	2800,0
32	2.25	0.75	34	2800,0
32	2.75	0.75	34	2800,0
32	2.75	0.25	34	2800,0
32	2.25	0.25	34	2800,0
6	3.75	4.75	13	2800,0
6	3.75	5.25	13	2800,0
6	4.75	6.25	13	2800,0
6	5.25	6.25	13	2800,0
6	5.25	4.75	13	2800,0
6	4.75	4.25	13	2800,0
6	4.25	4.25	13	2800,0
6	3.75	4.75	13	2800,0
6	-44.75	6.25	13	2850,0
6	-44.75	6.75	13	2850,0
6	-40.25	11.25	13	2850,0
6	-39.75	11.25	13	2850,0
6	-39.25	10.75	13	2850,0
6	-39.25	10.25	13	2850,0
6	-44.25	5.25	13	2850,0
6	-44.75	5.25	13	2850,0
6	-44.75	6.25	13	2850,0
12	-39.75	11.25	19	2850,0
12	-39.75	11.75	19	2850,0
12	-35.25	16.25	19	2850,0
12	-34.75	16.25	19	2850,0
12	-34.25	15.75	19	2850,0
12	-34.25	15.25	19	2850,0
12	-38.75	10.75	19	2850,0
12	-39.25	10.75	19	2850,0
12	-39.75	11.25	19	2850,0
17	-34.75	16.25	22	2850,0
17	-34.75	16.75	22	2850,0
17	-32.75	18.75	22	2850,0
17	-32.25	18.75	22	2850,0
17	-31.75	18.25	22	2850,0
17	-31.75	17.75	22	2850,0
17	-33.75	15.75	22	2850,0
17	-34.25	15.75	22	2850,0
17	-34.75	16.25	22	2850,0
37	-42.75	6.25	39	2850,0
37	-42.75	6.75	39	2850,0
37	-42.25	6.75	39	2850,0
37	-42.25	6.25	39	2850,0
37	-42.75	6.25	39	2850,0
30	2.75	0.75	33	2800,0
30	2.75	1.25	33	2800,0
30	4.75	3.25	33	2800,0
30	5.25	3.25	33	2800,0
30	5.25	2.75	33	2800,0
30	3.25	0.75	33	2800,0
30	2.75	0.75	33	2800,0
30	-44.75	3.25	33	2850,0
30	-44.75	3.75	33	2850,0
30	-44.25	3.75	33	2850,0
30	-44.25	3.25	33	2850,0
30	-44.75	3.25	33	2850,0
18	-44.25	3.75	23	2850,0
18	-44.25	4.25	23	2850,0
18	-38.75	9.75	23	2850,0
18	-38.25	9.75	23	2850,0
18	-38.25	9.25	23	2850,0
18	-43.75	3.75	23	2850,0
18	-44.25	3.75	23	2850,0
39	-38.25	9.75	5	2850,0
39	-38.25	10.25	5	2850,0
39	-31.25	17.25	5	2850,0
39	-30.75	17.25	5	2850,0
39	-30.75	16.75	5	2850,0
39	-37.75	9.75	5	2850,0
39	-38.25	9.75	5	2850,0
43	2.75	-0.25	9	2800,0
43	2.75	0.25	9	2800,0
43	4.75	2.25	9	2800,0
43	5.25	2.25	9	2800,0
43	5.25	1.75	9	2800,0
43	3.25	-0.25	9	2800,0
43	2.75	-0.25	9	2800,0
43	-44.75	2.25	9	2850,0
43	-44.75	2.75	9	2850,0
43	-44.25	2.75	9	2850,0
43	-43.25	1.75	9	2850,0
43	-43.25	1.25	9	2850,0
43	-43.75	1.25	9	2850,0
43	-44.75	2.25	9	2850,0
36	-44.25	2.75	38	2850,0
36	-44.25	3.25	38	2850,0
36	-38.75	8.75	38	2850,0
36	-37.75	8.75	38	2850,0
36	-37.25	9.25	38	2850,0
36	-36.75	9.25	38	2850,0
36	-31.75	4.25	38	2850,0
36	-31.75	3.75	38	2850,0
36	-32.25	3.75	38	2850,0
36	-35.75	7.25	38	2850,0
36	-37.75	7.25	38	2850,0
36	-38.25	7.75	38	2850,0
36	-38.75	7.75	38	2850,0
36	-43.75	2.75	38	2850,0
36	-44.25	2.75	38	2850,0
34	-38.25	8.75	36	2850,0
34	-38.25	9.25	36	2850,0
34	-34.25	13.25	36	2850,0
34	-33.75	13.25	36	2850,0
34	-33.75	12.75	36	2850,0
34	-37.75	8.75	36	2850,0
34	-38.25	8.75	36	2850,0
2	-33.75	13.25	10	2850,0
2	-33.75	13.75	10	2850,0
2	-32.25	13.75	10	2850,0
2	-27.25	8.75	10	2850,0
2	-26.25	8.75	10	2850,0
2	-23.25	5.75	10	2850,0
2	-22.75	5.75	10	2850,0
2	-22.75	6.75	10	2850,0
2	-21.75	7.75	10	2850,0
2	-21.25	7.75	10	2850,0
2	-15.25	1.75	10	2850,0
2	-15.25	1.25	10	2850,0
2	-15.75	1.25	10	2850,0
2	-16.75	2.25	10	2850,0
2	-17.25	2.25	10	2850,0
2	-18.25	1.25	10	2850,0
2	-18.75	1.25	10	2850,0
2	-22.25	4.75	10	2850,0
2	-23.25	4.75	10	2850,0
2	-23.75	5.25	10	2850,0
2	-24.75	5.25	10	2850,0
2	-25.75	6.25	10	2850,0
2	-26.25	6.25	10	2850,0
2	-29.75	2.75	10	2850,0
2	-30.25	2.75	10	2850,0
2	-36.75	9.25	10	2850,0
2	-36.75	9.75	10	2850,0
2	-33.75	12.75	10	2850,0
2	-33.75	13.25	10	2850,0
3	-32.25	11.75	10	2850,0
3	-32.25	12.25	10	2850,0
3	-31.75	12.25	10	2850,0
3	-26.75	7.25	10	2850,0
3	-26.75	6.75	10	2850,0
3	-28.75	4.75	10	2850,0
3	-29.25	4.75	10	2850,0
3	-29.75	5.25	10	2850,0
3	-29.75	5.75	10	2850,0
3	-28.25	7.25	10	2850,0
3	-28.25	7.75	10	2850,0
3	-31.25	10.75	10	2850,0
3	-32.25	10.75	10	2850,0
3	-32.25	11.75	10	2850,0
14	-33.25	13.75	20	2850,0
14	-33.25	14.25	20	2850,0
14	-32.75	14.75	20	2850,0
14	-31.75	14.75	20	2850,0
14	-30.25	16.25	20	2850,0
14	-29.75	16.25	20	2850,0
14	-21.75	8.25	20	2850,0
14	-21.75	7.75	20	2850,0
14	-22.75	6.75	20	2850,0
14	-22.75	5.75	20	2850,0
14	-23.25	5.75	20	2850,0
14	-26.25	8.75	20	2850,0
14	-26.25	9.75	20	2850,0
14	-29.25	12.75	20	2850,0
14	-29.75	12.75	20	2850,0
14	-29.75	12.25	20	2850,0
14	-26.75	9.25	20	2850,0
14	-26.75	8.75	20	2850,0
14	-27.25	8.75	20	2850,0
14	-32.25	13.75	20	2850,0
14	-33.25	13.75	20	2850,0
29	-32.25	14.75	32	2850,0
29	-32.25	15.25	32	2850,0
29	-30.75	16.75	32	2850,0
29	-30.25	16.75	32	2850,0
29	-30.25	16.25	32	2850,0
29	-31.75	14.75	32	2850,0
29	-32.25	14.75	32	2850,0
42	3.75	-0.25	8	2800,0
42	3.75	0.25	8	2800,0
42	4.75	1.25	8	2800,0
42	5.25	1.25	8	2800,0
42	5.25	-0.25	8	2800,0
42	3.75	-0.25	8	2800,0
42	-44.75	1.25	8	2850,0
42	-44.75	1.75	8	2850,0
42	-44.25	1.75	8	2850,0
42	-43.75	1.25	8	2850,0
42	-42.75	1.25	8	2850,0
42	-42.25	0.75	8	2850,0
42	-41.75	0.75	8	2850,0
42	-41.25	1.25	8	2850,0
42	-40.75	1.25	8	2850,0
42	-39.75	0.25	8	2850,0
42	-39.75	-0.25	8	2850,0
42	-44.25	-0.25	8	2850,0
42	-44.75	0.25	8	2850,0
42	-44.75	1.25	8	2850,0
35	-43.75	2.25	37	2850,0
35	-43.75	2.75	37	2850,0
35	-38.75	7.75	37	2850,0
35	-38.25	7.75	37	2850,0
35	-37.75	7.25	37	2850,0
35	-35.75	7.25	37	2850,0
35	-32.25	3.75	37	2850,0
35	-32.25	3.25	37	2850,0
35	-32.75	3.25	37	2850,0
35	-33.25	3.75	37	2850,0
35	-33.75	3.75	37	2850,0
35	-34.75	2.75	37	2850,0
35	-35.25	2.75	37	2850,0
35	-36.25	3.75	37	2850,0
35	-37.25	3.75	37	2850,0
35	-38.25	4.75	37	2850,0
35	-38.75	4.75	37	2850,0
35	-40.75	2.75	37	2850,0
35	-41.75	2.75	37	2850,0
35	-42.75	1.75	37	2850,0
35	-43.25	1.75	37	2850,0
35	-43.75	2.25	37	2850,0
9	-42.75	1.25	16	2850,0
9	-42.75	1.75	16	2850,0
9	-41.75	2.75	16	2850,0
9	-40.75	2.75	16	2850,0
9	-38.75	4.75	16	2850,0
9	-38.25	4.75	16	2850,0
9	-37.25	3.75	16	2850,0
9	-36.25	3.75	16	2850,0
9	-35.25	2.75	16	2850,0
9	-34.75	2.75	16	2850,0
9	-33.75	3.75	16	2850,0
9	-33.25	3.75	16	2850,0
9	-32.75	3.25	16	2850,0
9	-31.75	3.25	16	2850,0
9	-31.25	2.75	16	2850,0
9	-31.25	1.75	16	2850,0
9	-30.25	1.75	16	2850,0
9	-30.25	1.25	16	2850,0
9	-30.75	0.75	16	2850,0
9	-32.25	0.75	16	2850,0
9	-32.75	1.25	16	2850,0
9	-33.25	1.25	16	2850,0
9	-33.75	0.75	16	2850,0
9	-35.25	0.75	16	2850,0
9	-35.75	1.25	16	2850,0
9	-36.75	1.25	16	2850,0
9	-37.25	1.75	16	2850,0
9	-37.75	1.75	16	2850,0
9	-38.25	1.25	16	2850,0
9	-38.75	1.25	16	2850,0
9	-39.75	2.25	16	2850,0
9	-40.25	2.25	16	2850,0
9	-41.75	0.75	16	2850,0
9	-42.25	0.75	16	2850,0
9	-42.75	1.25	16	2850,0
25	-32.25	11.75	29	2850,0
25	-32.25	12.25	29	2850,0
25	-31.75	12.25	29	2850,0
25	-26.75	7.25	29	2850,0
25	-26.75	6.75	29	2850,0
25	-28.75	4.75	29	2850,0
25	-29.25	4.75	29	2850,0
25	-29.75	5.25	29	2850,0
25	-29.75	5.75	29	2850,0
25	-28.25	7.25	29	2850,0
25	-28.25	7.75	29	2850,0
25	-31.25	10.75	29	2850,0
25	-32.25	10.75	29	2850,0
25	-32.25	11.75	29	2850,0
8	-40.75	1.25	15	2850,0
8	-40.75	1.75	15	2850,0
8	-40.25	2.25	15	2850,0
8	-39.75	2.25	15	2850,0
8	-38.75	1.25	15	2850,0
8	-38.25	1.25	15	2850,0
8	-37.75	1.75	15	2850,0
8	-37.25	1.75	15	2850,0
8	-36.75	1.25	15	2850,0
8	-35.75	1.25	15	2850,0
8	-35.25	0.75	15	2850,0
8	-35.25	0.25	15	2850,0
8	-35.75	-0.25	15	2850,0
8	-39.25	-0.25	15	2850,0
8	-40.75	1.25	15	2850,0
21	-29.75	12.25	26	2850,0
21	-29.75	12.75	26	2850,0
21	-29.25	12.75	26	2850,0
21	-26.25	9.75	26	2850,0
21	-26.25	9.25	26	2850,0
21	-26.75	9.25	26	2850,0
21	-29.75	12.25	26	2850,0
41	-35.25	-0.25	7	2850,0
41	-35.25	0.25	7	2850,0
41	-34.75	0.75	7	2850,0
41	-33.75	0.75	7	2850,0
41	-33.25	1.25	7	2850,0
41	-32.75	1.25	7	2850,0
41	-32.25	0.75	7	2850,0
41	-30.75	0.75	7	2850,0
41	-30.25	1.25	7	2850,0
41	-29.75	1.25	7	2850,0
41	-29.25	0.75	7	2850,0
41	-26.75	0.75	7	2850,0
41	-25.75	1.75	7	2850,0
41	-25.25	1.75	7	2850,0
41	-24.25	0.75	7	2850,0
41	-20.25	0.75	7	2850,0
41	-19.75	0.25	7	2850,0
41	-19.75	-0.25	7	2850,0
41	-35.25	-0.25	7	2850,0
38	-31.75	3.25	4	2850,0
38	-31.75	3.75	4	2850,0
38	-31.25	3.75	4	2850,0
38	-30.25	2.75	4	2850,0
38	-29.75	2.75	4	2850,0
38	-26.25	6.25	4	2850,0
38	-25.75	6.25	4	2850,0
38	-25.25	5.75	4	2850,0
38	-25.25	4.25	4	2850,0
38	-28.75	0.75	4	2850,0
38	-29.25	0.75	4	2850,0
38	-30.25	1.75	4	2850,0
38	-31.25	1.75	4	2850,0
38	-31.25	2.75	4	2850,0
38	-31.75	3.25	4	2850,0
33	-25.25	4.75	35	2850,0
33	-25.25	5.25	35	2850,0
33	-24.75	5.25	35	2850,0
33	-24.25	4.75	35	2850,0
33	-24.25	3.75	35	2850,0
33	-23.75	3.25	35	2850,0
33	-23.75	2.25	35	2850,0
33	-23.25	1.75	35	2850,0
33	-21.75	1.75	35	2850,0
33	-21.75	2.75	35	2850,0
33	-21.25	2.75	35	2850,0
33	-19.25	0.75	35	2850,0
33	-19.25	0.25	35	2850,0
33	-19.75	0.25	35	2850,0
33	-20.25	0.75	35	2850,0
33	-24.25	0.75	35	2850,0
33	-25.25	1.75	35	2850,0
33	-25.75	1.75	35	2850,0
33	-26.75	0.75	35	2850,0
33	-28.25	0.75	35	2850,0
33	-28.25	1.25	35	2850,0
33	-25.25	4.25	35	2850,0
33	-25.25	4.75	35	2850,0
19	-24.25	4.75	24	2850,0
19	-24.25	5.25	24	2850,0
19	-23.75	5.25	24	2850,0
19	-23.25	4.75	24	2850,0
19	-22.25	4.75	24	2850,0
19	-18.75	1.25	24	2850,0
19	-18.75	0.75	24	2850,0
19	-19.25	0.75	24	2850,0
19	-21.25	2.75	24	2850,0
19	-21.75	2.75	24	2850,0
19	-21.75	1.75	24	2850,0
19	-23.25	1.75	24	2850,0
19	-23.75	2.25	24	2850,0
19	-23.75	3.25	24	2850,0
19	-24.25	3.75	24	2850,0
19	-24.25	4.75	24	2850,0
26	-19.25	-0.25	3	2850,0
26	-19.25	0.25	3	2850,0
26	-18.75	0.75	3	2850,0
26	-17.75	0.75	3	2850,0
26	-17.25	1.25	3	2850,0
26	-16.75	1.25	3	2850,0
26	-16.25	0.75	3	2850,0
26	-15.75	0.75	3	2850,0
26	-15.25	1.25	3	2850,0
26	-14.75	1.25	3	2850,0
26	-13.75	0.25	3	2850,0
26	-13.75	-0.25	3	2850,0
26	-19.25	-0.25	3	2850,0
28	-18.25	0.75	31	2850,0
28	-18.25	1.25	31	2850,0
28	-17.25	2.25	31	2850,0
28	-16.75	2.25	31	2850,0
28	-15.75	1.25	31	2850,0
28	-15.75	0.75	31	2850,0
28	-16.25	0.75	31	2850,0
28	-16.75	1.25	31	2850,0
28	-17.25	1.25	31	2850,0
28	-17.75	0.75	31	2850,0
28	-18.25	0.75	31	2850,0
